,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,netflix_title
64,False,/j0xUhsJ6Z9z5hk17dpWmqRiadh3.jpg,"[80, 53]",432140,hi,गुड़गांव,"A real estate baron Kehri Singh manages 'Preet Real Estate' which he runs in his daughter's name whom he consider's to be his lucky mascot. A sidelined and insulted Nikki Singh is ignored by his father and is considered to be insolent, useless and unlucky. In order to pay off a huge debt to a local criminal, Nikki sets off a chilling event that forces his father to revisit his dark past and confront a brutal truth.",2.158,/4JI2ghMz3tP5bC96rxpQUluMvfg.jpg,2017-08-04,Gurgaon,False,4.853,17,Gurgaon
65,False,/rfEJH0aRrPhrnlsVLr8VcGOJhdA.jpg,"[10749, 18]",793706,tl,Dito at Doon,"As the community quarantine puts the nation on hold, a political science major and a student working part time as a delivery driver butt heads online – but soon find themselves falling for each other. Will their love survive once it’s taken offline?",1.926,/cc05MbgA0pSIy1Qwcn9BfWJJgl7.jpg,2021-03-05,Here and There,False,4.8,5,Here and There
66,False,/gyE4uE9DAljHSXFTstTSblSLn2C.jpg,"[18, 9648, 53]",10944,en,In the Cut,"Following the gruesome murder of a young woman in her neighborhood, an English teacher living in New York City — as if to test the limits of her own safety —propels herself into an impossibly risky sexual liaison with a police detective.",10.999,/c8Xg0yc8UQwDXooffBNLLs2BvQH.jpg,2003-10-22,In the Cut,False,5.141,361,In the Cut
67,False,/viDmdq93CVJGIqRuTJkJJxLBWDp.jpg,"[18, 10749]",661671,hi,Shikara,Shikara is the untold story of Kashmiri Pandits' forced exodus. It is the story of resilience in the face of insurmountable odds. It is also the story of a love that remains unextinguished through 30 years of exile. A timeless love story in the worst of times.,1.465,/ncLh2MnAWX7cJVwxIo8TY6uI37U.jpg,2020-02-07,Shikara,False,5.0,5,Shikara
68,False,/aGmkdYMadabH1rNpKVWtmT7rCGh.jpg,"[35, 10751, 10749]",11247,en,A Cinderella Story,"Routinely exploited by her wicked stepmother, the downtrodden Samantha Montgomery is excited about the prospect of meeting her Internet beau at the school's Halloween dance.",20.975,/3d6Nu5c7BSo5BrH2xE1pnj3yNrc.jpg,2004-07-10,A Cinderella Story,False,6.525,2930,A Cinderella Story
69,False,/2jOCJ6ejsn9ErgYUjmxWiziOeaI.jpg,[18],1947,en,An Unfinished Life,"Stoic and heartbroken, Einar Gilkyson quietly lives in the rugged Wyoming ranchlands alongside his only trusted friend, Mitch Bradley. One day, the woman he blames for the death of his only son arrives at his door broke, desperate and with a granddaughter he's never known. But even as buried anger and accusations resurface, the way is opened for unexpected connection, adventure and forgiveness.",8.229,/7ugLG1yF1l8HWYhmdmHHSC3kJ8b.jpg,2005-09-09,An Unfinished Life,False,6.767,532,An Unfinished Life
70,False,/rnSn1m7na0AkvVelLVR7y9B85jV.jpg,"[16, 10402, 10751]",850818,en,"Barbie: Big City, Big Dreams","Barbie swaps the sunny shores of Malibu for the bright lights of Broadway to attend an excusive summer performing arts program and meets…Barbie!  Fast friends, the two discover they share more than a name as they explore New York City and all the amazing things they have in common.  As they compete for the coveted once-in-a-lifetime Spotlight Solo from Times Square, the friends discover competition isn’t all about winning, it’s about striving to be your best, overcoming doubts, and sharing the spotlight.",27.486,/jeggetf6lrd0dhtcbqJH75Sik4K.jpg,2021-08-20,"Barbie: Big City, Big Dreams",False,6.997,156,Barbie Big City Big Dreams
71,False,/eIi3klFf7mp3oL5EEF4mLIDs26r.jpg,"[878, 18, 53]",78,en,Blade Runner,"In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to terminate a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans.",44.406,/63N9uy8nd9j7Eog2axPQ8lbr3Wj.jpg,1982-06-25,Blade Runner,False,7.934,12383,Blade Runner: The Final Cut
72,False,/qX5T5GVAcq2UKaaiAx5SZp1AtlY.jpg,"[80, 28, 878]",198184,en,Chappie,"Every child comes into the world full of promise, and none more so than Chappie: he is gifted, special, a prodigy. Like any child, Chappie will come under the influence of his surroundings—some good, some bad—and he will rely on his heart and soul to find his way in the world and become his own man. But there's one thing that makes Chappie different from any one else: he is a robot.",40.721,/hpnuXlKKWznTgbheGe4iQXzkuwJ.jpg,2015-03-04,Chappie,False,6.777,7272,Chappie
73,False,/uhBTaysiWU3dIQFHiVWXHuqO4OZ.jpg,"[28, 18, 53]",9331,en,Clear and Present Danger,CIA Analyst Jack Ryan is drawn into an illegal war fought by the US government against a Colombian drug cartel.,20.817,/6xTM8FPxrLRYwz6I3fqtwh7xybs.jpg,1994-08-03,Clear and Present Danger,False,6.614,1266,Clear and Present Danger
74,False,/yCOwgIIO0gYd7aEeyJ4oGM4h9Iy.jpg,"[28, 12, 53]",9350,en,Cliffhanger,"A year after losing his friend in a tragic 4,000-foot fall, former ranger Gabe Walker and his partner, Hal, are called to return to the same peak to rescue a group of stranded climbers, only to learn the climbers are actually thieving hijackers who are looking for boxes full of money.",21.911,/8v2nPPLvhEVlfXu08UZ0djK31be.jpg,1993-05-28,Cliffhanger,False,6.46,2035,Cliffhanger
75,False,/77KcJl2P9orpuRtDDh0exo6XkRY.jpg,"[18, 10752, 36, 12, 10749]",2289,en,Cold Mountain,"In this classic story of love and devotion set against the backdrop of the American Civil War, a wounded Confederate soldier named W.P. Inman deserts his unit and travels across the South, aiming to return to his young wife, Ada, who he left behind to tend their farm. As Inman makes his perilous journey home, Ada struggles to keep their home intact with the assistance of Ruby, a mysterious drifter sent to help her by a kindly neighbor.",17.73,/32MsALfK6shuSopCrFjSNoxDc5p.jpg,2003-12-24,Cold Mountain,False,6.918,1558,Cold Mountain
76,False,/dpXHT3VFkSSwX67c0WApH4sS53z.jpg,"[12, 35]",9290,en,Crocodile Dundee in Los Angeles,"After settling in the tiny Australian town of Walkabout Creek with his significant other and his young son, Mick ""Crocodile"" Dundee is thrown for a loop when a prestigious Los Angeles newspaper offers his honey a job. The family migrates back to the United States, and Croc and son soon find themselves learning some lessons about American life -- many of them inadvertent",10.878,/hwt6iJjPuXRDKJON5s9G9pdfPbu.jpg,2001-04-12,Crocodile Dundee in Los Angeles,False,5.24,537,Crocodile Dundee in Los Angeles
77,False,/duC9QWccFMy8HNjDWgYeWcKoiw.jpg,"[18, 10749, 10752]",22971,en,Dear John,"While Sergeant John Tyree is home on two weeks leave from Germany, he meets Savannah after he dives into the ocean to retrieve Savannah's purse that had fallen off a pier. John eventually falls in love with Savannah, who promises to write to him until he returns from overseas.",16.233,/2lAPv2jQ5eh54l4EttA9wjDljED.jpg,2010-02-04,Dear John,False,6.838,3857,Dear John
78,False,/leT6tupwfYea4T0zYBafP73gXj9.jpg,[18],925,en,Do the Right Thing,"Salvatore ""Sal"" Fragione is the Italian owner of a pizzeria in Brooklyn. A neighborhood local, Buggin' Out, becomes upset when he sees that the pizzeria's Wall of Fame exhibits only Italian actors. Buggin' Out believes a pizzeria in a black neighborhood should showcase black actors, but Sal disagrees. The wall becomes a symbol of racism and hate to Buggin' Out and to other people in the neighborhood, and tensions rise.",13.344,/63rmSDPahrH7C1gEFYzRuIBAN9W.jpg,1989-06-14,Do the Right Thing,False,7.76,1484,Do the Right Thing
79,False,/7Nq8eqXjE1mpeRlGev6ArjTFoZA.jpg,"[18, 80]",314572,es,"El patrón, radiografía de un crimen","This incredibly disturbing story follows the exploitation of an apprentice butcher, Hermógenes, and his trial after he murders his boss in broad daylight. Hermógenes, a farmhand from northern Argentina, relocates to Buenos Aires in search of a better life for himself and his young wife, but soon finds himself at the mercy of a corrupt boss. The film is based on a thorough investigation of a real event that happened in Buenos Aires 10 years ago. Almost every scene in the film is inspired by real facts or based on well documented daily practices of the “meat business” and its environment. Both a shocking exposé of unscrupulous practices in the meat industry and a heart-wrenching personal story, El Patrón became one of the most successful Argentine films of 2014.",8.642,/tqM5b356wYON9VcIKUTOONRUL7P.jpg,2014-10-12,The Boss: Anatomy of a Crime,False,7.7,83,"El patrón, radiografía de un crimen"
80,False,/1R6cvRtZgsYCkh8UFuWFN33xBP4.jpg,"[18, 28, 53]",545609,en,Extraction,"Tyler Rake, a fearless mercenary who offers his services on the black market, embarks on a dangerous mission when he is hired to rescue the kidnapped son of a Mumbai crime lord.",52.124,/nygOUcBKPHFTbxsYRFZVePqgPK6.jpg,2020-04-24,Extraction,False,7.344,4950,Extraction
81,False,/n7zm7vcZ5m2nSV9Scyh2axpY8d4.jpg,"[80, 18]",1646,en,Freedom Writers,"A young teacher inspires her class of at-risk students to learn tolerance, apply themselves, and pursue education beyond high school.",21.482,/81AdeUQT99N0xPg3j6RVh0YGOTk.jpg,2007-01-05,Freedom Writers,False,7.924,1954,Freedom Writers
82,False,/58r049aVTO1KjAYVuWJr0KgG5nY.jpg,"[12, 28, 53, 878]",44912,en,Green Lantern,"For centuries, a small but powerful force of warriors called the Green Lantern Corps has sworn to keep intergalactic order. Each Green Lantern wears a ring that grants him superpowers. But when a new enemy called Parallax threatens to destroy the balance of power in the Universe, their fate and the fate of Earth lie in the hands of the first human ever recruited.",42.631,/fj21HwUprqjjwTdkKC1XZurRSpV.jpg,2011-06-16,Green Lantern,False,5.163,6640,Green Lantern
83,False,/jJbEKl69hgNdQ9vQISqQGEDx4Lh.jpg,[35],632065,en,House Party,"Aspiring club promoters and best buds Damon and Kevin are barely keeping things together. Out of money, down on their luck and about to lose the roofs over their heads—and freshly fired from their low-lift jobs as house cleaners—the pair needs a huge windfall to make their problems go away. In a ‘what the hell?’ move, they decide to host the party of the year at an exclusive mansion, the site of their last cleaning job, which just happens to belong to none other than LeBron James. No permission? No problem. What could go wrong?",32.125,/KiyKR9m6h01eIvGObGmpt16U3F.jpg,2023-01-12,House Party,False,6.422,58,House Party
84,False,/gZgld988AdMqO5Xu4QNfypyainM.jpg,[35],16096,en,House Party 2,Kid'N'Play leave their neighborhood and enter the world of adulthood and higher education. Play attempts to get rich quick in the music business while Kid faces the challenges of college.,5.825,/4iKDkzUZtS6vzINfbwYHAb1bNbA.jpg,1991-10-23,House Party 2,False,5.259,79,House Party 2
85,False,/lwSnNxZnlYdU9acACEi6ftzmgLD.jpg,[35],16097,en,House Party 3,"Hip Hop duo Kid & Play return in the second follow-up to their 1990 screen debut House Party. Kid (Christopher ""Kid"" Reid) is taking the plunge and marrying his girlfriend Veda (Angela Means), while his friend Play (Christopher Martin) is dipping his toes into the music business, managing a roughneck female rap act called Sex as a Weapon. Play books the ladies for a concert with heavy-hitting pr",7.518,/jLUgvHO3vVLkzKs3OcYksGPbLnA.jpg,1994-01-01,House Party 3,False,5.3,39,House Party 3
86,False,/8b7ct0DNWCLaVSw2YGCLm5JR53C.jpg,"[28, 35]",40505,en,I Got the Hook-Up,"Two broke buddies feel lucky when they come upon a truckload of cellular phones and begin selling them out of the back of their van. Trouble arises though, when the phones develop faults. The two friends then not only have to deal with unsatisfied customers but also the FBI.",2.817,/u8kdtt80gFiqGKLTdQqdGWy9FfZ.jpg,1998-05-27,I Got the Hook-Up,False,5.5,26,I Got the Hook Up
87,False,/vBPR3urSuYheuF8FjY5UZiPzqgV.jpg,"[18, 28, 53, 80]",22314,en,In Too Deep,"Drug lord Dwayne Gittens rules Cincinnati with an iron fist. No wonder he's known as ""God"" on the streets. Determined to break Gittens' stranglehold on the city is undercover cop Jeffrey Cole. But as Cole takes on an assumed identity to penetrate Gittens' criminal empire, he makes a disturbing discovery -- he kind of likes being a gangster.",6.364,/mYteXffai9mmShyGCa4nPhfGCLQ.jpg,1999-08-25,In Too Deep,False,6.563,79,In Too Deep
88,False,/imwKE8na2HNHVOB5hbaWJS1u8wK.jpg,"[28, 80, 53, 18]",16411,cn,頭文字D,"After winning his first competition, Takumi focuses his attention on drift racing, a sport he has unknowingly perfected while delivering tofu in his father's Toyota AE86.",12.844,/6UfOCbfmhyqdjP1zzRFmbiPCViE.jpg,2005-05-12,Initial D,False,6.8,219,Initial D
89,False,/tjMgjNMmBxIpmzWIsmc5zgxRHeO.jpg,[35],360220,en,Janoskians: Untold and Untrue,A history of the Australia comedy troupe The Janoskians leading up to their live performance at Wembley Stadium.,2.152,/uNuP475ocVGGuqD7lWH0e2hP8s7.jpg,2015-08-28,Janoskians: Untold and Untrue,False,5.1,7,Janoskians: Untold and Untrue
90,False,/tXa8BkP2ewfFFjTB1dbLstLyu91.jpg,"[12, 10751, 14]",13597,en,Labyrinth,"When teen Sarah is forced to babysit Toby, her baby stepbrother, she summons Jareth the Goblin King to take him away. When he is actually kidnapped, Sarah is given just thirteen hours to solve a labyrinth and rescue him.",18.605,/q2GimbyqxCeLkRfSMajtaHdwWg9.jpg,1986-06-27,Labyrinth,False,7.3,2095,Labyrinth
91,False,/2dCkaxVGvXnPfQC07cweMAT2n3F.jpg,"[35, 18, 10749]",37056,en,Letters to Juliet,"An American girl on vacation in Italy finds an unanswered ""letter to Juliet"" -- one of thousands of missives left at the fictional lover's Verona courtyard, which are typically answered by the ""secretaries of Juliet"" -- and she goes on a quest to find the lovers referenced in the letter.",19.729,/749W0FujsqIupUSHDT3rRTvjHSd.jpg,2010-05-13,Letters to Juliet,False,6.974,2652,Letters to Juliet
92,False,/u4huTFYxr1hgrtmRq1Jj7wDicgi.jpg,"[878, 53]",548066,en,Level 16,"The teenage girls of Vestalis Academy are meticulously trained in the art of being “clean girls,” practicing the virtues of perfect femininity. But what exactly are they being trained for? Vivien intends to find out.",20.878,/kILAL9kJdW3f6wk9Ai0tavgi6mp.jpg,2018-02-20,Level 16,False,6.793,528,Level 16
93,False,/bYk4H2MSvNWckhrYhZNQHe8v90o.jpg,"[35, 18, 10751, 10749]",21542,en,Love Don't Co$t a Thing,High school loser pays a cheerleader to pose as his girlfriend so he can be considered cool.,15.917,/88zspc72LIkfiuMnGpHnsWCuqEH.jpg,2003-12-12,Love Don't Co$t a Thing,False,7.069,390,Love Don't Cost a Thing
94,False,/qDF4ZBL4UAhPUrc0NGMdsXGCjLp.jpg,"[35, 18, 10749]",41993,cn,志明與春嬌,"When the Hong Kong government enacts a ban on smoking cigarettes indoors, hard-core smokers are driven outside and a budding romance develops between two co-workers.",4.423,/a1sycHWr3572ovcFH9sFzuvrMNd.jpg,2010-03-25,Love in a Puff,False,6.991,56,Love in a Puff
95,False,/ELsTifJ2lu4vsMhoHeZ5EnncHw.jpg,"[35, 14, 878]",75,en,Mars Attacks!,"A fleet of Martian spacecraft surrounds the world's major cities and all of humanity waits to see if the extraterrestrial visitors have, as they claim, ""come in peace."" U.S. President James Dale receives assurance from science professor Donald Kessler that the Martians' mission is a friendly one. But when a peaceful exchange ends in the total annihilation of the U.S. Congress, military men call for a full-scale nuclear retaliation.",24.624,/hll4O5vSAfnZDb6JbnP06GPtz7b.jpg,1996-12-12,Mars Attacks!,False,6.394,4868,Mars Attacks!
96,False,/oZZeG88rulKn1i5Y2WoJqLCBoF6.jpg,[18],392982,en,Marshall,"Thurgood Marshall, the first African-American Supreme Court Justice, battles through one of his career-defining cases.",8.297,/2KfdXsXTCbMie0wB1mSmIX60C2F.jpg,2017-10-13,Marshall,False,7.263,541,Marshall
97,False,/3ZSgAF7SfJp96sqyKnBb1R6aAK2.jpg,"[35, 10749]",2830,en,My Boss's Daughter,"When a young man agrees to housesit for his boss, he thinks it'll be the perfect opportunity to get close to the woman he desperately has a crush on – his boss's daughter. But he doesn't plan on the long line of other houseguests that try to keep him from his mission. And he also has to deal with the daughter's older brother, who's on the run from local drug dealers.",9.346,/eZsFXr3m0shC5HH7SRlZouiuQVH.jpg,2003-08-21,My Boss's Daughter,False,4.98,619,My Boss's Daughter
98,False,/hhw6DMJ4AQ5ifHyBENEwCgsLthI.jpg,"[12, 14, 28, 35, 878]",9824,en,Mystery Men,"When Champion City's hero Captain Amazing is kidnapped by the recently paroled supervillain Casanova Frankenstein, a trio of average, everyday superheroes -- Mr. Furious, the Shoveler and the Blue Raja -- assemble a new super team to save him.",10.636,/3O2uzpG97ndCeAWgS22rNB2xL6N.jpg,1999-08-06,Mystery Men,False,5.823,716,Mystery Men
99,False,/kZLiern9uHe0m2Ri5mUUrPu4dbG.jpg,"[18, 80]",311,en,Once Upon a Time in America,"A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later, where he once again must confront the ghosts and regrets of his old life.",27.909,/i0enkzsL5dPeneWnjl1fCWm6L7k.jpg,1984-05-23,Once Upon a Time in America,False,8.445,4650,Once Upon a Time in America
